tract,year1,tract_T,aa,his,nhw,asian,total,position,raceethnicity,loantype,longitude,latitude
11001005301,2011,T11001005301,0,0,4,1,5,80,nhw,purchase,-77.03662069186967,38.907489387290134
11001005301,2011,T11001005301,0,0,4,1,5,80,nhw,purchase,-77.03855382870366,38.90815996982772
11001005600,2011,T11001005600,0,0,2,0,2,84,nhw,purchase,-77.0501559857113,38.899778451367624
11001005600,2011,T11001005600,0,0,2,0,2,84,nhw,purchase,-77.05442103290156,38.8987732111047
11001005800,2011,T11001005800,0,0,2,1,3,87,nhw,purchase,-77.03040651113129,38.89813486469208
11001005800,2011,T11001005800,0,0,2,1,3,87,nhw,purchase,-77.02907773378767,38.89776475657214
11001005900,2011,T11001005900,0,0,1,0,1,88,nhw,purchase,-77.01573069048624,38.89612351154273
11001006001,2011,T11001006001,0,0,4,1,5,89,nhw,purchase,-77.01059764062519,38.88268026366832
11001006001,2011,T11001006001,0,0,4,1,5,89,nhw,purchase,-77.01392887509243,38.88480707296688
11001006001,2011,T11001006001,0,0,4,1,5,89,nhw,purchase,-77.01028549511987,38.88229586018043
11001006001,2011,T11001006001,0,0,4,1,5,89,nhw,purchase,-77.01101786096157,38.88160161869645
11001006100,2011,T11001006100,0,0,1,0,1,91,nhw,purchase,-77.02172352803706,38.87872325953527
11001000300,2011,T11001000300,0,0,5,0,5,93,nhw,purchase,-77.0804779330281,38.91584512587715
11001000300,2011,T11001000300,0,0,5,0,5,93,nhw,purchase,-77.07488054293557,38.913905980852334
11001000300,2011,T11001000300,0,0,5,0,5,93,nhw,purchase,-77.07941415427243,38.921147908937385
11001000300,2011,T11001000300,0,0,5,0,5,93,nhw,purchase,-77.07419587685216,38.917934062539075
11001000300,2011,T11001000300,0,0,5,0,5,93,nhw,purchase,-77.07634920600579,38.912792880571466
11001006202,2011,T11001006202,0,0,1,0,1,94,nhw,purchase,-77.04467996003932,38.88393486188261
11001006301,2011,T11001006301,1,1,3,0,5,95,nhw,purchase,-77.01562655539333,38.87605345668683
11001006301,2011,T11001006301,1,1,3,0,5,95,nhw,purchase,-77.01963420773563,38.876291378842794
11001006301,2011,T11001006301,1,1,3,0,5,95,nhw,purchase,-77.01353992456455,38.87330757978425
11001006500,2011,T11001006500,0,0,2,0,2,97,nhw,purchase,-77.00322830106961,38.886788627320996
11001006500,2011,T11001006500,0,0,2,0,2,97,nhw,purchase,-77.00265032434649,38.88565444428061
11001006700,2011,T11001006700,0,0,4,0,4,98,nhw,purchase,-76.99350438296545,38.88573544136278
11001006700,2011,T11001006700,0,0,4,0,4,98,nhw,purchase,-76.99089148303067,38.88659765455949
11001006700,2011,T11001006700,0,0,4,0,4,98,nhw,purchase,-76.99132785813623,38.8869734860538
11001006700,2011,T11001006700,0,0,4,0,4,98,nhw,purchase,-76.98475914643211,38.8882688494441
11001006600,2011,T11001006600,0,0,2,0,2,99,nhw,purchase,-76.99759446186177,38.88856442234956
11001006600,2011,T11001006600,0,0,2,0,2,99,nhw,purchase,-76.99890270692212,38.88610244853463
11001007e3,2011,T11001007000,0,0,2,0,2,100,nhw,purchase,-76.99465268003986,38.88220593944122
11001007e3,2011,T11001007000,0,0,2,0,2,100,nhw,purchase,-76.99240690537556,38.87858335395842
11001006801,2011,T11001006801,0,0,3,0,3,101,nhw,purchase,-76.97774288791018,38.88516597996017
11001006801,2011,T11001006801,0,0,3,0,3,101,nhw,purchase,-76.9829976214243,38.888218088710296
11001006801,2011,T11001006801,0,0,3,0,3,101,nhw,purchase,-76.97922158515489,38.886245943825244
11001006802,2011,T11001006802,0,0,3,0,3,102,nhw,purchase,-76.98242041742769,38.88470027877771
11001006802,2011,T11001006802,0,0,3,0,3,102,nhw,purchase,-76.98135056838997,38.88113862691102
11001006802,2011,T11001006802,0,0,3,0,3,102,nhw,purchase,-76.98157654634903,38.88473766456391
11001006900,2011,T11001006900,0,0,4,0,4,104,nhw,purchase,-76.98450579201396,38.88136647768978
11001006900,2011,T11001006900,0,0,4,0,4,104,nhw,purchase,-76.98460704694247,38.88239460234188
11001006900,2011,T11001006900,0,0,4,0,4,104,nhw,purchase,-76.98670474455754,38.881252771586645
11001006900,2011,T11001006900,0,0,4,0,4,104,nhw,purchase,-76.9873174805964,38.88603789899353
11001007100,2011,T11001007100,0,0,2,0,2,106,nhw,purchase,-76.98240410523759,38.876528735189396
11001007100,2011,T11001007100,0,0,2,0,2,106,nhw,purchase,-76.99126257062602,38.87677453725251
11001007200,2011,T11001007200,0,0,7,0,7,107,nhw,purchase,-77.0080233229597,38.879807088542535
11001007200,2011,T11001007200,0,0,7,0,7,107,nhw,purchase,-76.99306686654475,38.875712845588744
11001007200,2011,T11001007200,0,0,7,0,7,107,nhw,purchase,-76.99407614043194,38.876825140145684
11001007200,2011,T11001007200,0,0,7,0,7,107,nhw,purchase,-76.99306588849326,38.873804772371514
11001007200,2011,T11001007200,0,0,7,0,7,107,nhw,purchase,-77.00076259064605,38.87714130110718
11001007200,2011,T11001007200,0,0,7,0,7,107,nhw,purchase,-77.00410420278519,38.871200859038055
11001007200,2011,T11001007200,0,0,7,0,7,107,nhw,purchase,-76.99981904476886,38.87989286405474
11001008100,2011,T11001008100,0,0,3,0,3,134,nhw,purchase,-76.9940514383921,38.89578249064965
11001008100,2011,T11001008100,0,0,3,0,3,134,nhw,purchase,-76.99047483667673,38.89145908674928
11001008100,2011,T11001008100,0,0,3,0,3,134,nhw,purchase,-76.99202223819034,38.89496078035834
11001007901,2011,T11001007901,1,0,2,0,3,135,nhw,purchase,-76.97707339568478,38.898364838869036
11001007901,2011,T11001007901,1,0,2,0,3,135,nhw,purchase,-76.97748140939633,38.89549186531421
11001007903,2011,T11001007903,1,0,1,0,2,136,nhw,purchase,-76.9751343400214,38.8975713672703
11001008001,2011,T11001008001,0,0,5,0,5,137,nhw,purchase,-76.98958270445416,38.89657601157883
11001008001,2011,T11001008001,0,0,5,0,5,137,nhw,purchase,-76.98678518241117,38.89408367574154
11001008001,2011,T11001008001,0,0,5,0,5,137,nhw,purchase,-76.98970844906226,38.89697838237821
11001008001,2011,T11001008001,0,0,5,0,5,137,nhw,purchase,-76.98845145965332,38.89516182562969
11001008001,2011,T11001008001,0,0,5,0,5,137,nhw,purchase,-76.98621380399551,38.89655459820863
11001008002,2011,T11001008002,0,0,5,0,5,138,nhw,purchase,-76.98207690052419,38.89033086171446
11001008002,2011,T11001008002,0,0,5,0,5,138,nhw,purchase,-76.98523664404361,38.893091072194125
11001008002,2011,T11001008002,0,0,5,0,5,138,nhw,purchase,-76.97949640759727,38.89065152577038
11001008002,2011,T11001008002,0,0,5,0,5,138,nhw,purchase,-76.98112243839344,38.89189184511694
11001008002,2011,T11001008002,0,0,5,0,5,138,nhw,purchase,-76.97864919211143,38.89033827310137
11001009101,2011,T11001009101,2,0,1,0,3,140,nhw,purchase,-76.96194926534541,38.91796898592497
11001008200,2011,T11001008200,0,0,2,0,2,141,nhw,purchase,-76.99570395681194,38.89143009452049
11001008200,2011,T11001008200,0,0,2,0,2,141,nhw,purchase,-76.99952621547831,38.89221051152773
11001008301,2011,T11001008301,0,0,2,0,2,142,nhw,purchase,-77.0020925436297,38.89631929325886
11001008301,2011,T11001008301,0,0,2,0,2,142,nhw,purchase,-77.00288575677229,38.89647074847177
11001008302,2011,T11001008302,0,0,2,0,2,143,nhw,purchase,-76.99755910927738,38.89767630757556
11001008302,2011,T11001008302,0,0,2,0,2,143,nhw,purchase,-76.99654630666936,38.89435312014109
11001008402,2011,T11001008402,0,0,2,0,2,144,nhw,purchase,-76.9946071364765,38.898653124240354
11001008402,2011,T11001008402,0,0,2,0,2,144,nhw,purchase,-76.99284988443375,38.89888359206719
11001008410,2011,T11001008410,0,0,2,0,2,145,nhw,purchase,-76.98939746232585,38.902239562256284
11001008410,2011,T11001008410,0,0,2,0,2,145,nhw,purchase,-76.9906211842559,38.902818579878755
11001008701,2011,T11001008701,0,0,2,0,2,147,nhw,purchase,-77.00713910113278,38.91138960854599
11001008701,2011,T11001008701,0,0,2,0,2,147,nhw,purchase,-77.0072907371613,38.91375778099329
11001008702,2011,T11001008702,1,0,1,0,2,148,nhw,purchase,-77.00040195297208,38.91699713400908
11001008802,2011,T11001008802,0,0,2,0,2,149,nhw,purchase,-76.98462617080371,38.905554697666794
11001008802,2011,T11001008802,0,0,2,0,2,149,nhw,purchase,-76.98922100725251,38.90731255302037
11001008804,2011,T11001008804,1,0,1,0,2,151,nhw,purchase,-76.97865109087857,38.91304226451879
11001008903,2011,T11001008903,1,0,1,0,2,152,nhw,purchase,-76.97977809178869,38.905148370081776
11001009201,2011,T11001009201,1,0,3,0,4,156,nhw,purchase,-76.99849230123232,38.92888390291962
11001009201,2011,T11001009201,1,0,3,0,4,156,nhw,purchase,-76.99519563406949,38.92747706269598
11001009201,2011,T11001009201,1,0,3,0,4,156,nhw,purchase,-77.00347238793607,38.929140969865564
11001009203,2011,T11001009203,1,0,1,0,2,159,nhw,purchase,-77.00773396901936,38.92528107874678
11001009400,2011,T11001009400,2,0,1,0,3,160,nhw,purchase,-76.97942236922195,38.942300224516025
11001009301,2011,T11001009301,0,0,2,0,2,161,nhw,purchase,-76.98601251323159,38.93081002687077
11001009301,2011,T11001009301,0,0,2,0,2,161,nhw,purchase,-76.98584622900043,38.92783051436721
11001009302,2011,T11001009302,0,0,1,0,1,162,nhw,purchase,-76.99427085627298,38.922954389871954
11001009503,2011,T11001009503,1,0,1,0,2,164,nhw,purchase,-76.98418136240205,38.9425059910853
11001009505,2011,T11001009505,1,0,1,0,2,165,nhw,purchase,-77.00554892486626,38.95889096807896
11001009509,2011,T11001009509,2,0,1,0,3,168,nhw,purchase,-76.99510601718221,38.94919607626874
11001005500,2011,T11001005500,0,0,4,1,5,188,nhw,purchase,-77.04767863877785,38.90746198869078
11001005500,2011,T11001005500,0,0,4,1,5,188,nhw,purchase,-77.04790040749371,38.90751723523837
11001005500,2011,T11001005500,0,0,4,1,5,188,nhw,purchase,-77.04606060528502,38.90881030369679
11001005500,2011,T11001005500,0,0,4,1,5,188,nhw,purchase,-77.04945760105323,38.90470948314077
11001008500,2011,T11001008500,0,0,5,0,5,2,total,purchase,-77.00284086773502,38.90606459888146
11001008500,2011,T11001008500,0,0,5,0,5,2,total,purchase,-77.00007628490458,38.90510702103705
11001008500,2011,T11001008500,0,0,5,0,5,2,total,purchase,-76.99363272211954,38.904086682979944
11001008500,2011,T11001008500,0,0,5,0,5,2,total,purchase,-76.99996037358048,38.90587542779901
11001008500,2011,T11001008500,0,0,5,0,5,2,total,purchase,-76.99892004936648,38.90289563173586
11001000702,2011,T11001000702,0,0,1,0,1,3,total,purchase,-77.07965092542202,38.92383667026133
11001009504,2011,T11001009504,1,0,1,0,2,4,total,purchase,-76.99397855411414,38.9440193496569
11001009504,2011,T11001009504,1,0,1,0,2,4,total,purchase,-76.98981515546024,38.94098598116509
11001007806,2011,T11001007806,2,0,0,0,2,5,total,purchase,-76.93654534147592,38.90299966416881
11001007806,2011,T11001007806,2,0,0,0,2,5,total,purchase,-76.93253010834727,38.90904895031242
11001000100,2011,T11001000100,0,1,5,0,6,6,total,purchase,-77.05958686855294,38.912509964428956
11001000100,2011,T11001000100,0,1,5,0,6,6,total,purchase,-77.05437681600827,38.90767154169777
11001000100,2011,T11001000100,0,1,5,0,6,6,total,purchase,-77.06122311365823,38.914123421998454
11001000100,2011,T11001000100,0,1,5,0,6,6,total,purchase,-77.06270255355959,38.90466703156791
11001000100,2011,T11001000100,0,1,5,0,6,6,total,purchase,-77.06274008909327,38.89726384281411
11001000100,2011,T11001000100,0,1,5,0,6,6,total,purchase,-77.06312993640252,38.8975426419982
11001000202,2011,T11001000202,0,0,3,0,3,8,total,purchase,-77.0641365289818,38.90309288521168
11001000202,2011,T11001000202,0,0,3,0,3,8,total,purchase,-77.07153216627417,38.90459693341752
11001000202,2011,T11001000202,0,0,3,0,3,8,total,purchase,-77.0695951956926,38.90701617838163
11001000501,2011,T11001000501,0,0,1,0,1,10,total,purchase,-77.05616126940794,38.91976470257671
11001000502,2011,T11001000502,0,0,2,0,2,11,total,purchase,-77.05361417498169,38.927073571273105
11001000502,2011,T11001000502,0,0,2,0,2,11,total,purchase,-77.05719987065234,38.92802221594957
11001000600,2011,T11001000600,0,0,4,0,4,12,total,purchase,-77.06103911875174,38.93884747957947
11001000600,2011,T11001000600,0,0,4,0,4,12,total,purchase,-77.06726678114771,38.9332534877248
11001000600,2011,T11001000600,0,0,4,0,4,12,total,purchase,-77.06758610739473,38.93761612141922
11001000600,2011,T11001000600,0,0,4,0,4,12,total,purchase,-77.06134248999655,38.939825753261736
11001000701,2011,T11001000701,0,0,3,0,3,13,total,purchase,-77.0768715038977,38.930772120941825
11001000701,2011,T11001000701,0,0,3,0,3,13,total,purchase,-77.07534797284808,38.9297973076708
11001000701,2011,T11001000701,0,0,3,0,3,13,total,purchase,-77.07442034275674,38.925819659677586
11001005201,2011,T11001005201,0,1,5,1,7,14,total,purchase,-77.03425094458088,38.90749862123202
11001005201,2011,T11001005201,0,1,5,1,7,14,total,purchase,-77.0342638961787,38.91147702550575
11001005201,2011,T11001005201,0,1,5,1,7,14,total,purchase,-77.03539983946075,38.912823965408556
11001005201,2011,T11001005201,0,1,5,1,7,14,total,purchase,-77.03540665744528,38.90688030575396
11001005201,2011,T11001005201,0,1,5,1,7,14,total,purchase,-77.0354370887523,38.91198498441578
11001005201,2011,T11001005201,0,1,5,1,7,14,total,purchase,-77.03649041881643,38.91328946421295
11001005201,2011,T11001005201,0,1,5,1,7,14,total,purchase,-77.0356272998972,38.91129290942567
11001000801,2011,T11001000801,0,1,5,0,6,15,total,purchase,-77.09180521782534,38.91750354477941
11001000801,2011,T11001000801,0,1,5,0,6,15,total,purchase,-77.08871629423732,38.9260853945616
11001000801,2011,T11001000801,0,1,5,0,6,15,total,purchase,-77.09925035009421,38.9131263272079
11001000801,2011,T11001000801,0,1,5,0,6,15,total,purchase,-77.08464171555084,38.93596280311948
11001000801,2011,T11001000801,0,1,5,0,6,15,total,purchase,-77.0943926412073,38.918483501064074
11001000801,2011,T11001000801,0,1,5,0,6,15,total,purchase,-77.09669369311455,38.9188673629834
11001000802,2011,T11001000802,0,0,2,0,2,16,total,purchase,-77.0864680526967,38.90707105469956
11001000802,2011,T11001000802,0,0,2,0,2,16,total,purchase,-77.08419346674584,38.910987589463566
11001000901,2011,T11001000901,0,0,4,0,4,17,total,purchase,-77.1062345668304,38.93351764156021
11001000901,2011,T11001000901,0,0,4,0,4,17,total,purchase,-77.09633495242886,38.93481690701906
11001000901,2011,T11001000901,0,0,4,0,4,17,total,purchase,-77.09806698116462,38.94263853440615
11001000901,2011,T11001000901,0,0,4,0,4,17,total,purchase,-77.08898228833557,38.934988844428176
11001000902,2011,T11001000902,0,0,2,0,2,18,total,purchase,-77.0996118007831,38.92811289796564
11001000902,2011,T11001000902,0,0,2,0,2,18,total,purchase,-77.11399914199073,38.93406037390272
11001001001,2011,T11001001001,0,0,5,0,5,19,total,purchase,-77.08377098803308,38.94280242499271
11001001001,2011,T11001001001,0,0,5,0,5,19,total,purchase,-77.09706579406574,38.94964834206124
11001001001,2011,T11001001001,0,0,5,0,5,19,total,purchase,-77.07980170470633,38.94583785932481
11001001001,2011,T11001001001,0,0,5,0,5,19,total,purchase,-77.09387455396708,38.951926482073425
11001001001,2011,T11001001001,0,0,5,0,5,19,total,purchase,-77.08465979336637,38.94407338670614
11001001002,2011,T11001001002,0,0,1,0,1,20,total,purchase,-77.07653474988977,38.938553660659316
11001001100,2011,T11001001100,0,1,5,1,7,21,total,purchase,-77.08273928379384,38.95933130788365
11001001100,2011,T11001001100,0,1,5,1,7,21,total,purchase,-77.07902111589891,38.94700360088804
11001001100,2011,T11001001100,0,1,5,1,7,21,total,purchase,-77.07380245153752,38.957384879016594
11001001100,2011,T11001001100,0,1,5,1,7,21,total,purchase,-77.07227165696737,38.95232882456341
11001001100,2011,T11001001100,0,1,5,1,7,21,total,purchase,-77.07957496528923,38.95467027810076
11001001100,2011,T11001001100,0,1,5,1,7,21,total,purchase,-77.0789659085068,38.95561944778608
11001001100,2011,T11001001100,0,1,5,1,7,21,total,purchase,-77.08144645119827,38.95329744974346
11001001200,2011,T11001001200,0,0,3,0,3,22,total,purchase,-77.07757374353828,38.94578580213687
11001001200,2011,T11001001200,0,0,3,0,3,22,total,purchase,-77.07250997154458,38.94444829865525
11001001200,2011,T11001001200,0,0,3,0,3,22,total,purchase,-77.07125401753487,38.944865716266975
11001001301,2011,T11001001301,0,0,2,0,2,23,total,purchase,-77.05114007871272,38.949542037464276
11001001301,2011,T11001001301,0,0,2,0,2,23,total,purchase,-77.04326291791938,38.95391242811376
11001001302,2011,T11001001302,0,0,5,0,5,24,total,purchase,-77.05888548854315,38.94763176059468
11001001302,2011,T11001001302,0,0,5,0,5,24,total,purchase,-77.05248186785695,38.94386333592295
11001001302,2011,T11001001302,0,0,5,0,5,24,total,purchase,-77.05798615664068,38.940893467274655
11001001302,2011,T11001001302,0,0,5,0,5,24,total,purchase,-77.05820081886849,38.94219120464144
11001001302,2011,T11001001302,0,0,5,0,5,24,total,purchase,-77.06245176114999,38.945013444063605
11001001401,2011,T11001001401,0,0,1,0,1,25,total,purchase,-77.07275350974439,38.96270129112444
11001001402,2011,T11001001402,0,0,2,0,2,26,total,purchase,-77.06995073191648,38.96083235413933
11001001402,2011,T11001001402,0,0,2,0,2,26,total,purchase,-77.0681321179009,38.95816991764715
11001001500,2011,T11001001500,0,0,6,1,7,27,total,purchase,-77.06306761693122,38.97350665075319
11001001500,2011,T11001001500,0,0,6,1,7,27,total,purchase,-77.04915552714385,38.97748868736402
11001001500,2011,T11001001500,0,0,6,1,7,27,total,purchase,-77.06126465621979,38.976235441796376
11001001500,2011,T11001001500,0,0,6,1,7,27,total,purchase,-77.05412422881936,38.96925374227587
11001001500,2011,T11001001500,0,0,6,1,7,27,total,purchase,-77.05129823066017,38.967585780576826
11001001500,2011,T11001001500,0,0,6,1,7,27,total,purchase,-77.0468592550726,38.96935687151187
11001001500,2011,T11001001500,0,0,6,1,7,27,total,purchase,-77.05232766268847,38.97211030657377
11001001600,2011,T11001001600,1,0,2,0,3,28,total,purchase,-77.03895402011304,38.991869143557196
11001001600,2011,T11001001600,1,0,2,0,3,28,total,purchase,-77.03985988953634,38.97918660586857
11001001600,2011,T11001001600,1,0,2,0,3,28,total,purchase,-77.0396835898374,38.97957106578624
11001001701,2011,T11001001701,0,0,1,0,1,29,total,purchase,-77.02432022941016,38.97837136456573
11001001702,2011,T11001001702,0,0,2,0,2,30,total,purchase,-77.01146853797344,38.971720440081796
11001001702,2011,T11001001702,0,0,2,0,2,30,total,purchase,-77.01891623357076,38.97500282587215
11001001804,2011,T11001001804,1,0,1,0,2,33,total,purchase,-77.03319077253089,38.967049910749594
11001001804,2011,T11001001804,1,0,1,0,2,33,total,purchase,-77.03041546674797,38.96568166641138
11001001901,2011,T11001001901,1,0,2,0,3,34,total,purchase,-77.02499485047151,38.96448773408084
11001001901,2011,T11001001901,1,0,2,0,3,34,total,purchase,-77.02735214347642,38.96243827678722
11001001901,2011,T11001001901,1,0,2,0,3,34,total,purchase,-77.02152672923926,38.968209978449416
11001001902,2011,T11001001902,0,0,1,0,1,35,total,purchase,-77.01384435659935,38.96198507798071
11001002001,2011,T11001002001,1,0,1,0,2,36,total,purchase,-77.04109879173522,38.96074749229565
11001002001,2011,T11001002001,1,0,1,0,2,36,total,purchase,-77.03447749235258,38.96122478338336
11001002002,2011,T11001002002,1,0,1,0,2,37,total,purchase,-77.03132944167677,38.951010369747124
11001002002,2011,T11001002002,1,0,1,0,2,37,total,purchase,-77.03361400095595,38.950113298324204
11001002101,2011,T11001002101,2,0,2,0,4,38,total,purchase,-77.02214220137586,38.95673992698444
11001002101,2011,T11001002101,2,0,2,0,4,38,total,purchase,-77.0221050123712,38.95335106141062
11001002101,2011,T11001002101,2,0,2,0,4,38,total,purchase,-77.02419815737854,38.9578141226264
11001002101,2011,T11001002101,2,0,2,0,4,38,total,purchase,-77.02793101027628,38.960106269523145
11001002102,2011,T11001002102,1,1,1,0,3,39,total,purchase,-77.01819466410699,38.95865590082365
11001002102,2011,T11001002102,1,1,1,0,3,39,total,purchase,-77.01936923661967,38.955583935368296
11001002102,2011,T11001002102,1,1,1,0,3,39,total,purchase,-77.01453032593716,38.95794357472098
11001002201,2011,T11001002201,0,0,3,0,3,40,total,purchase,-77.02544531893982,38.95108876860127
